6.299904823303222656e+00 8.840585947036743164e-01
-6.923243999481201172e+00 1.319433116912841797e+01
6.120697975158691406e+00 1.743234395980834961e+00
5.525426387786865234e+00 1.241725325584411621e+00
-2.784080266952514648e+00 9.308470726013183594e+00
-4.054229736328125000e+00 1.067242431640625000e+01
6.296079635620117188e+00 4.869566857814788818e-01
5.151918411254882812e+00 1.636194229125976562e+00
2.499517917633056641e+00 3.988934755325317383e+00
1.381814956665039062e+01 -6.797611236572265625e+00
7.523190498352050781e+00 3.611656427383422852e-01
-8.942147493362426758e-01 8.612554550170898438e+00
5.979943275451660156e-01 6.672363281250000000e+00
3.106665611267089844e+00 4.825202465057373047e+00
-9.668428301811218262e-01 7.985058784484863281e+00
-7.142265319824218750e+00 1.479412460327148438e+01
3.100600004196166992e+00 4.034122943878173828e+00
2.341015100479125977e+00 4.268307209014892578e+00
-9.635939598083496094e-01 8.434485435485839844e+00
8.436327934265136719e+00 -6.755988597869873047e-01
7.685952186584472656e+00 -8.001205325126647949e-01
-4.411382198333740234e+00 1.158552932739257812e+01
1.575813770294189453e+00 4.437722206115722656e+00
7.212811708450317383e-01 5.745670795440673828e+00
7.090828895568847656e+00 7.365173697471618652e-01
-7.903891205787658691e-01 7.822225093841552734e+00
5.858773231506347656e+00 6.208166480064392090e-01
1.108450794219970703e+01 -4.157809734344482422e+00
7.294599533081054688e+00 9.432730264961719513e-03
1.198304367065429688e+01 -5.278830528259277344e+00
2.137804746627807617e+00 5.844517230987548828e+00
-8.593407630920410156e+00 1.655733299255371094e+01
4.335475444793701172e+00 3.021064758300781250e+00
2.270206212997436523e+00 5.284219264984130859e+00
8.029173851013183594e+00 -1.652972579002380371e+00
4.322725772857666016e+00 3.153979301452636719e+00
-1.696147155761718750e+01 2.477159500122070312e+01
7.341688156127929688e+00 2.101038694381713867e-01
-1.897379904985427856e-01 7.315862178802490234e+00
-8.552251815795898438e+00 1.552201271057128906e+01
5.285639762878417969e+00 1.043517708778381348e+00
2.836925029754638672e+00 4.008946418762207031e+00
-4.452257633209228516e+00 1.129121208190917969e+01
5.297116756439208984e+00 1.190218687057495117e+00
3.100600004196166992e+00 4.034122943878173828e+00
-1.626574039459228516e+00 9.074972152709960938e+00
3.057929277420043945e+00 4.117198467254638672e+00
